group_num,arabic_num,dots_num,pshare_conf1,c1_agreement,participant_sharing,c1,conf1,c2,conf2,correct_resp,c1_acc,c2_acc,conf_update,source_info,update,p_num,group_affiliation,resentie_v,resentie_r,attach_r,attach_v,identif_v,identif_r,favoritism_score,percent_agree_pshare,accuracy_over_time,percent_pshare_accuracy,percent_agree_pshare_accurate,scaled_update,trial_number,actual_p_num,local_percent_pshare_accuracy,local_percent_agree_pshare,local_accuracy_over_time,local_percent_agree_pshare_accurate,prefered_group
10,58.0,57.0,20,disagree,3,0,5,1,20,0,1,0,15,outgroup,1,2,green,50,50,20,40,80,10,90,0.6364,0.5556,0.5909,0.4091,0.15789473684210525,71,30,0.4444,0.6667,0.4444,0.3333,1
10,60.0,58.0,60,disagree,1,0,20,0,20,0,1,1,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.6667,0.5616,0.5556,0.4444,0.0,72,30,0.5556,0.7778,0.4444,0.5556,1
10,59.0,60.0,20,disagree,1,1,30,1,30,1,1,1,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.6316,0.5733,0.5263,0.4211,0.0,74,30,0.4444,0.6667,0.5556,0.4444,1
10,57.0,58.0,40,agree,4,1,20,1,20,1,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.4375,0.5897,0.875,0.4375,0.0,77,30,0.8889,0.5556,0.8889,0.5556,1
10,63.0,59.0,20,agree,4,0,20,0,30,0,1,1,10,outgroup,0,2,green,50,50,20,40,80,10,90,0.4706,0.5949,0.8824,0.4706,0.125,78,30,0.8889,0.5556,0.8889,0.5556,1
10,56.0,62.0,40,agree,1,1,20,1,20,1,1,1,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.65,0.6,0.55,0.45,0.0,79,30,0.4444,0.6667,0.8889,0.4444,1
10,56.0,60.0,20,agree,3,1,10,1,20,1,1,1,10,outgroup,0,2,green,50,50,20,40,80,10,90,0.6522,0.6049,0.6087,0.4348,0.1111111111111111,80,30,0.3333,0.5556,0.8889,0.2222,1
10,54.0,57.0,50,disagree,3,0,20,0,20,1,0,0,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.625,0.5904,0.625,0.4167,0.0,82,30,0.3333,0.6667,0.8889,0.3333,1
10,73.0,72.0,40,agree,4,1,20,1,20,0,0,0,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.5,0.5882,0.8333,0.4444,0.0,84,30,0.8889,0.5556,0.7778,0.5556,1
10,54.0,56.0,70,disagree,4,0,20,0,20,1,0,0,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.4737,0.5814,0.8421,0.4211,0.0,85,30,0.7778,0.5556,0.6667,0.4444,1
10,52.0,59.0,60,agree,1,1,40,1,50,1,1,1,10,ingroup,0,2,green,50,50,20,40,80,10,90,0.6667,0.5862,0.5714,0.4762,0.16666666666666666,86,30,0.4444,0.6667,0.5556,0.4444,1
10,66.0,65.0,60,disagree,1,0,10,1,20,0,1,0,10,ingroup,1,2,green,50,50,20,40,80,10,90,0.6364,0.5843,0.5455,0.4545,0.1111111111111111,88,30,0.4444,0.6667,0.5556,0.4444,1
10,60.0,63.0,40,agree,1,0,30,0,40,1,0,0,10,ingroup,0,2,green,50,50,20,40,80,10,90,0.6522,0.5778,0.5217,0.4348,0.14285714285714285,89,30,0.3333,0.5556,0.4444,0.3333,1
10,67.0,68.0,60,disagree,1,0,20,0,20,1,0,0,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.625,0.5714,0.5417,0.4167,0.0,90,30,0.3333,0.5556,0.3333,0.3333,1
10,66.0,64.0,40,disagree,4,1,20,1,20,0,0,0,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.45,0.5652,0.85,0.4,0.0,91,30,0.7778,0.5556,0.3333,0.4444,1
10,53.0,55.0,50,agree,4,1,30,1,50,1,1,1,20,outgroup,0,2,green,50,50,20,40,80,10,90,0.4762,0.5699,0.8571,0.4286,0.2857142857142857,92,30,0.8889,0.5556,0.3333,0.4444,1
10,74.0,76.0,70,agree,1,1,20,1,50,1,1,1,30,ingroup,0,2,green,50,50,20,40,80,10,90,0.64,0.5684,0.56,0.44,0.375,94,30,0.3333,0.4444,0.3333,0.2222,1
10,60.0,57.0,30,agree,1,0,30,0,30,0,1,1,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.6538,0.5729,0.5769,0.4615,0.0,95,30,0.4444,0.4444,0.4444,0.3333,1
10,52.0,47.0,80,agree,3,0,50,0,80,0,1,1,30,outgroup,0,2,green,50,50,20,40,80,10,90,0.64,0.5773,0.64,0.44,0.6,96,30,0.3333,0.5556,0.4444,0.2222,1
10,66.0,67.0,10,disagree,3,0,10,0,10,1,0,0,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.6154,0.5714,0.6538,0.4231,0.0,97,30,0.4444,0.5556,0.4444,0.3333,1
10,78.0,72.0,40,agree,3,0,30,0,30,0,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.6296,0.5758,0.6667,0.4444,0.0,98,30,0.5556,0.5556,0.4444,0.3333,1
10,47.0,52.0,40,agree,1,1,30,1,40,1,1,1,10,ingroup,0,2,green,50,50,20,40,80,10,90,0.6667,0.58,0.5926,0.4815,0.14285714285714285,99,30,0.5556,0.5556,0.5556,0.4444,1
10,63.0,68.0,30,agree,3,1,20,1,20,1,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.6429,0.5882,0.6786,0.4643,0.0,101,30,0.6667,0.6667,0.7778,0.4444,1
10,70.0,68.0,30,agree,1,0,40,0,40,0,1,1,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.6786,0.5922,0.6071,0.5,0.0,102,30,0.6667,0.6667,0.7778,0.5556,1
10,59.0,62.0,50,agree,4,1,10,1,10,1,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.5,0.5962,0.8636,0.4545,0.0,103,30,0.8889,0.6667,0.8889,0.5556,1
10,69.0,71.0,30,disagree,4,1,20,1,20,1,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.4783,0.6,0.8261,0.4348,0.0,104,30,0.8889,0.6667,0.8889,0.5556,1
10,69.0,67.0,20,agree,3,0,30,0,30,0,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.6552,0.6038,0.6897,0.4828,0.0,105,30,0.7778,0.6667,0.8889,0.5556,1
10,54.0,52.0,20,agree,4,0,50,0,60,0,1,1,10,outgroup,0,2,green,50,50,20,40,80,10,90,0.5,0.6075,0.8333,0.4583,0.2,106,30,0.7778,0.5556,0.8889,0.4444,1
10,54.0,52.0,20,agree,3,0,30,0,30,0,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.6667,0.6111,0.7,0.5,0.0,107,30,0.8889,0.6667,1.0,0.6667,1
10,46.0,50.0,60,agree,1,1,30,1,30,1,1,1,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.6897,0.6147,0.6207,0.5172,0.0,108,30,0.7778,0.7778,1.0,0.6667,1
10,57.0,56.0,30,agree,1,0,50,0,50,0,1,1,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.7,0.6182,0.6333,0.5333,0.0,109,30,0.7778,0.7778,1.0,0.6667,1
10,67.0,63.0,20,agree,4,0,30,0,30,0,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.52,0.6283,0.84,0.48,0.0,112,30,0.7778,0.6667,1.0,0.5556,1
10,54.0,51.0,20,disagree,3,0,20,0,20,0,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.6452,0.6316,0.6774,0.4839,0.0,113,30,0.8889,0.6667,1.0,0.6667,1
10,64.0,67.0,50,disagree,4,1,20,1,20,1,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.5,0.6348,0.8077,0.4615,0.0,114,30,0.7778,0.6667,1.0,0.5556,1
10,67.0,60.0,60,disagree,1,0,30,0,30,0,1,1,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.6774,0.6325,0.6129,0.5161,0.0,116,30,0.7778,0.7778,0.8889,0.6667,1
10,47.0,44.0,60,agree,4,0,10,0,30,0,1,1,20,outgroup,0,2,green,50,50,20,40,80,10,90,0.5185,0.6417,0.8148,0.4815,0.2222222222222222,119,30,0.6667,0.5556,0.8889,0.4444,1
10,60.0,61.0,70,disagree,1,0,20,0,20,1,0,0,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.6562,0.6393,0.625,0.5,0.0,121,30,0.7778,0.7778,0.8889,0.6667,1
10,63.0,67.0,50,disagree,4,1,30,1,30,1,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.5,0.6423,0.7857,0.4643,0.0,122,30,0.7778,0.5556,0.7778,0.5556,1
10,44.0,46.0,60,agree,4,0,10,0,40,1,0,0,30,outgroup,0,2,green,50,50,20,40,80,10,90,0.5172,0.6371,0.7586,0.4483,0.3333333333333333,123,30,0.6667,0.5556,0.7778,0.5556,1
10,63.0,67.0,70,agree,1,1,30,1,30,1,1,1,0,ingroup,0,2,green,50,50,20,40,80,10,90,0.6667,0.64,0.6364,0.5152,0.0,124,30,0.8889,0.6667,0.6667,0.6667,1
10,53.0,59.0,70,agree,4,1,50,1,70,1,1,1,20,outgroup,0,2,green,50,50,20,40,80,10,90,0.5333,0.6429,0.7667,0.4667,0.4,125,30,0.5556,0.6667,0.7778,0.5556,1
10,50.0,52.0,80,agree,4,0,20,0,20,1,0,0,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.5484,0.6378,0.7419,0.4516,0.0,126,30,0.5556,0.6667,0.7778,0.5556,1
10,54.0,50.0,40,agree,3,1,20,1,20,0,0,0,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.6562,0.6328,0.6562,0.4688,0.0,127,30,0.8889,0.6667,0.6667,0.6667,1
10,53.0,55.0,20,agree,4,0,30,0,30,1,0,0,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.5625,0.6279,0.7188,0.4375,0.0,128,30,0.4444,0.6667,0.5556,0.4444,1
10,60.0,61.0,30,disagree,3,0,30,0,30,1,0,0,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.6364,0.6183,0.6667,0.4545,0.0,130,30,0.7778,0.6667,0.3333,0.5556,1
10,55.0,53.0,40,agree,4,0,10,0,10,0,1,1,0,outgroup,0,2,green,50,50,20,40,80,10,90,0.5758,0.6212,0.7273,0.4545,0.0,131,30,0.4444,0.7778,0.3333,0.4444,1
10,58.0,56.0,40,disagree,2,1,80,1,60,0,0,0,-20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.0,0.0,1.0,0.0,-0.25,0,31,1.0,0.0,0.0,0.0,0
10,42.0,47.0,40,agree,2,1,90,1,100,1,1,1,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.5,0.5,1.0,0.5,1.0,1,31,1.0,0.5,0.5,0.5,0
10,71.0,67.0,40,agree,4,0,30,0,50,0,1,1,20,ingroup,0,3,red,65,40,50,60,60,45,-50,1.0,0.6667,1.0,1.0,0.2857142857142857,2,31,1.0,1.0,0.6667,1.0,0
10,67.0,63.0,40,disagree,4,1,40,1,30,0,0,0,-10,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5,0.5,1.0,0.5,-0.25,3,31,1.0,0.5,0.5,0.5,0
10,56.0,52.0,50,agree,2,0,10,0,30,0,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6667,0.6,1.0,0.6667,0.2222222222222222,4,31,1.0,0.6667,0.6,0.6667,0
10,56.0,52.0,40,agree,1,0,30,0,50,0,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,1.0,0.6667,1.0,1.0,0.2857142857142857,5,31,1.0,1.0,0.6667,1.0,0
10,54.0,59.0,50,agree,2,1,90,1,100,1,1,1,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.75,0.75,1.0,0.75,1.0,7,31,1.0,0.75,0.75,0.75,0
10,66.0,61.0,30,agree,2,1,10,1,40,0,0,0,30,outgroup,0,3,red,65,40,50,60,60,45,-50,0.8,0.6667,0.8,0.6,0.3333333333333333,8,31,0.8,0.8,0.6667,0.6,0
10,63.0,65.0,20,disagree,2,1,60,1,60,1,1,1,0,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6667,0.7273,0.6667,0.5,0.0,10,31,0.6667,0.6667,0.7778,0.5,0
10,69.0,64.0,50,disagree,4,1,20,1,30,0,0,0,10,ingroup,0,3,red,65,40,50,60,60,45,-50,0.3333,0.6667,1.0,0.3333,0.125,11,31,1.0,0.3333,0.7778,0.3333,0
10,63.0,62.0,60,agree,1,1,20,1,60,0,0,0,40,outgroup,0,3,red,65,40,50,60,60,45,-50,1.0,0.625,0.5,0.5,0.5,15,31,0.5,1.0,0.6667,0.5,0
10,56.0,59.0,30,agree,4,1,70,1,70,1,1,1,0,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5,0.6471,1.0,0.5,0.0,16,31,1.0,0.5,0.5556,0.5,0
10,62.0,59.0,30,disagree,2,1,40,1,40,0,0,0,0,outgroup,0,3,red,65,40,50,60,60,45,-50,0.5714,0.6316,0.7143,0.4286,0.0,18,31,0.7143,0.5714,0.6667,0.4286,0
10,65.0,66.0,40,agree,1,1,10,1,30,1,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,1.0,0.65,0.6667,0.6667,0.2222222222222222,19,31,0.6667,1.0,0.5556,0.6667,0
10,55.0,56.0,10,agree,2,1,60,1,60,1,1,1,0,outgroup,0,3,red,65,40,50,60,60,45,-50,0.625,0.6364,0.75,0.5,0.0,21,31,0.75,0.625,0.5556,0.5,0
10,56.0,58.0,70,disagree,4,0,10,0,10,1,0,0,0,ingroup,0,3,red,65,40,50,60,60,45,-50,0.4,0.6087,1.0,0.4,0.0,22,31,1.0,0.4,0.5556,0.4,0
10,49.0,56.0,50,agree,2,1,20,1,30,1,1,1,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6667,0.625,0.7778,0.5556,0.125,23,31,0.7778,0.6667,0.4444,0.5556,0
10,61.0,63.0,20,disagree,4,1,50,1,50,1,1,1,0,ingroup,0,3,red,65,40,50,60,60,45,-50,0.3333,0.64,0.8333,0.3333,0.0,24,31,0.8333,0.3333,0.5556,0.3333,0
10,48.0,50.0,40,agree,4,1,40,1,50,1,1,1,10,ingroup,0,3,red,65,40,50,60,60,45,-50,0.4286,0.6429,0.8571,0.4286,0.16666666666666666,27,31,0.8571,0.4286,0.5556,0.4286,0
10,56.0,58.0,30,disagree,1,0,10,1,30,1,0,1,20,outgroup,1,3,red,65,40,50,60,60,45,-50,0.75,0.6552,0.75,0.5,0.2222222222222222,28,31,0.75,0.75,0.6667,0.5,0
10,59.0,60.0,40,disagree,1,1,60,1,60,1,1,1,0,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6,0.6667,0.6,0.4,0.0,29,31,0.6,0.6,0.6667,0.4,0
10,61.0,59.0,60,disagree,4,1,60,1,80,0,0,0,20,ingroup,0,3,red,65,40,50,60,60,45,-50,0.375,0.6667,0.875,0.375,0.5,32,31,0.875,0.375,0.8889,0.375,0
10,56.0,60.0,10,agree,4,1,60,1,70,1,1,1,10,ingroup,0,3,red,65,40,50,60,60,45,-50,0.4444,0.6765,0.8889,0.4444,0.25,33,31,0.8889,0.4444,0.7778,0.4444,0
10,71.0,72.0,20,disagree,2,1,30,1,40,1,1,1,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6,0.6857,0.7,0.5,0.14285714285714285,34,31,0.7,0.6,0.7778,0.5,0
10,60.0,61.0,20,agree,2,0,30,0,50,1,0,0,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6364,0.6757,0.6364,0.4545,0.2857142857142857,36,31,0.6667,0.6667,0.8889,0.5556,0
10,50.0,48.0,40,agree,1,0,40,0,100,0,1,1,60,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6667,0.6842,0.6667,0.5,1.0,37,31,0.6667,0.6667,0.7778,0.5,0
10,69.0,63.0,20,agree,1,1,10,1,60,0,0,0,50,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7143,0.6667,0.5714,0.4286,0.5555555555555556,38,31,0.5714,0.7143,0.7778,0.4286,0
10,65.0,56.0,40,agree,1,0,30,0,50,0,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.75,0.6829,0.625,0.5,0.2857142857142857,40,31,0.625,0.75,0.6667,0.5,0
10,60.0,64.0,60,agree,1,1,20,1,30,1,1,1,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7778,0.6905,0.6667,0.5556,0.125,41,31,0.6667,0.7778,0.6667,0.5556,0
10,59.0,62.0,10,agree,2,0,10,0,100,1,0,0,90,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6667,0.6739,0.5833,0.4167,1.0,45,31,0.5556,0.6667,0.6667,0.4444,0
10,55.0,57.0,40,disagree,1,1,40,1,30,1,1,1,-10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7,0.6809,0.6,0.5,-0.25,46,31,0.6,0.7,0.6667,0.5,0
10,60.0,59.0,60,agree,4,0,10,0,30,0,1,1,20,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5,0.6875,0.9,0.5,0.2222222222222222,47,31,0.9,0.5,0.6667,0.5,0
10,60.0,63.0,10,disagree,4,1,60,1,60,1,1,1,0,ingroup,0,3,red,65,40,50,60,60,45,-50,0.4545,0.6939,0.8182,0.4545,0.0,48,31,0.8889,0.4444,0.7778,0.4444,0
10,58.0,59.0,70,disagree,4,0,10,0,30,1,0,0,20,ingroup,0,3,red,65,40,50,60,60,45,-50,0.4167,0.68,0.8333,0.4167,0.2222222222222222,49,31,0.7778,0.4444,0.7778,0.4444,0
10,49.0,54.0,50,agree,1,1,80,1,100,1,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7273,0.6863,0.6364,0.5455,1.0,50,31,0.5556,0.6667,0.6667,0.4444,0
10,61.0,58.0,30,agree,1,0,50,0,70,0,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.75,0.6923,0.6667,0.5833,0.4,51,31,0.6667,0.6667,0.6667,0.5556,0
10,59.0,63.0,10,disagree,2,1,30,0,20,1,1,0,-10,outgroup,1,3,red,65,40,50,60,60,45,-50,0.6154,0.6792,0.5385,0.3846,-0.3333333333333333,52,31,0.4444,0.6667,0.6667,0.3333,0
10,69.0,65.0,40,agree,1,0,30,0,60,0,1,1,30,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7692,0.6852,0.6923,0.6154,0.42857142857142855,53,31,0.6667,0.6667,0.5556,0.5556,0
10,56.0,59.0,30,disagree,1,1,60,1,40,1,1,1,-20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7143,0.6909,0.6429,0.5714,-0.3333333333333333,54,31,0.6667,0.7778,0.6667,0.6667,0
10,64.0,69.0,10,agree,2,1,40,1,50,1,1,1,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6429,0.6964,0.5714,0.4286,0.16666666666666666,55,31,0.3333,0.5556,0.7778,0.2222,0
10,56.0,59.0,20,disagree,2,1,40,1,30,1,1,1,-10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6,0.7018,0.5333,0.4,-0.25,56,31,0.4444,0.5556,0.7778,0.3333,0
10,48.0,47.0,80,agree,4,0,100,0,100,0,1,1,0,ingroup,0,3,red,65,40,50,60,60,45,-50,0.4615,0.7069,0.8462,0.4615,0.0,57,31,0.7778,0.4444,0.7778,0.4444,0
10,56.0,55.0,30,agree,1,0,30,0,50,0,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7333,0.7,0.6667,0.6,0.2857142857142857,59,31,0.6667,0.7778,0.7778,0.6667,0
10,58.0,60.0,40,agree,4,1,30,1,60,1,1,1,30,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5,0.7049,0.8571,0.5,0.42857142857142855,60,31,0.7778,0.4444,0.7778,0.4444,0
10,74.0,73.0,20,disagree,2,0,40,1,40,0,1,0,0,outgroup,1,3,red,65,40,50,60,60,45,-50,0.5625,0.6935,0.5,0.375,0.0,61,31,0.4444,0.5556,0.7778,0.3333,0
10,54.0,55.0,30,agree,2,0,10,0,30,1,0,0,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.5882,0.6825,0.4706,0.3529,0.2222222222222222,62,31,0.3333,0.5556,0.7778,0.3333,0
10,60.0,57.0,60,agree,4,0,60,0,100,0,1,1,40,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5333,0.6769,0.8667,0.5333,1.0,64,31,0.7778,0.5556,0.5556,0.5556,0
10,74.0,68.0,50,agree,1,1,10,1,30,0,0,0,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.75,0.6471,0.625,0.5625,0.2222222222222222,67,31,0.6667,0.7778,0.3333,0.6667,0
10,68.0,65.0,30,disagree,2,1,30,1,40,0,0,0,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.5556,0.6429,0.5,0.3333,0.14285714285714285,69,31,0.2222,0.5556,0.3333,0.2222,0
10,58.0,60.0,30,disagree,1,1,70,1,80,1,1,1,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7059,0.6479,0.5882,0.5294,0.3333333333333333,70,31,0.6667,0.7778,0.2222,0.6667,0
10,60.0,58.0,60,disagree,1,0,50,0,50,0,1,1,0,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6667,0.6438,0.5556,0.5,0.0,72,31,0.5556,0.6667,0.3333,0.5556,0
10,55.0,60.0,10,agree,2,1,50,1,80,1,1,1,30,outgroup,0,3,red,65,40,50,60,60,45,-50,0.5789,0.6486,0.5263,0.3684,0.6,73,31,0.2222,0.4444,0.4444,0.1111,0
10,59.0,60.0,20,disagree,1,1,10,0,20,1,1,0,10,outgroup,1,3,red,65,40,50,60,60,45,-50,0.6316,0.64,0.5263,0.4737,0.1111111111111111,74,31,0.4444,0.5556,0.4444,0.4444,0
10,69.0,67.0,20,disagree,2,1,10,1,20,0,0,0,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.55,0.6316,0.55,0.35,0.1111111111111111,75,31,0.3333,0.5556,0.4444,0.2222,0
10,52.0,50.0,30,agree,2,0,80,0,100,0,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.5714,0.6364,0.5714,0.381,1.0,76,31,0.4444,0.4444,0.4444,0.2222,0
10,57.0,58.0,40,agree,4,1,20,1,50,1,1,1,30,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5625,0.641,0.875,0.5625,0.375,77,31,0.8889,0.6667,0.5556,0.6667,0
10,63.0,59.0,20,disagree,4,1,10,1,20,0,0,0,10,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5294,0.6329,0.8824,0.5294,0.1111111111111111,78,31,0.8889,0.6667,0.5556,0.6667,0
10,56.0,62.0,40,agree,1,1,40,1,60,1,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.65,0.6375,0.55,0.5,0.3333333333333333,79,31,0.4444,0.5556,0.5556,0.4444,0
10,56.0,60.0,20,disagree,2,1,40,1,50,1,1,1,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.5455,0.6463,0.5455,0.3636,0.16666666666666666,81,31,0.5556,0.4444,0.6667,0.3333,0
10,50.0,56.0,20,agree,2,1,60,1,80,1,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.5652,0.6548,0.5652,0.3913,0.5,83,31,0.5556,0.4444,0.6667,0.3333,0
10,73.0,72.0,40,agree,4,1,30,1,80,0,0,0,50,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5556,0.6471,0.8333,0.5,0.7142857142857143,84,31,0.8889,0.6667,0.7778,0.6667,0
10,54.0,56.0,70,agree,4,1,30,1,80,1,1,1,50,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5789,0.6512,0.8421,0.5263,0.7142857142857143,85,31,0.7778,0.6667,0.7778,0.5556,0
10,52.0,59.0,60,agree,1,1,100,1,100,1,1,1,0,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6667,0.6552,0.5714,0.5238,0.0,86,31,0.4444,0.5556,0.7778,0.4444,0
10,68.0,67.0,20,disagree,2,1,60,1,30,0,0,0,-30,outgroup,0,3,red,65,40,50,60,60,45,-50,0.5417,0.6477,0.5833,0.375,-0.5,87,31,0.5556,0.4444,0.7778,0.3333,0
10,66.0,65.0,60,agree,1,1,30,1,30,0,0,0,0,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6818,0.6404,0.5455,0.5,0.0,88,31,0.4444,0.5556,0.7778,0.4444,0
10,60.0,63.0,40,agree,1,0,80,0,100,1,0,0,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.6957,0.6333,0.5217,0.4783,1.0,89,31,0.3333,0.5556,0.6667,0.3333,0
10,67.0,68.0,60,agree,1,1,80,1,100,1,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7083,0.6374,0.5417,0.5,1.0,90,31,0.3333,0.6667,0.5556,0.3333,0
10,66.0,64.0,40,disagree,4,1,40,1,30,0,0,0,-10,ingroup,0,3,red,65,40,50,60,60,45,-50,0.55,0.6304,0.85,0.5,-0.25,91,31,0.7778,0.6667,0.5556,0.5556,0
10,53.0,55.0,50,disagree,4,0,10,1,30,1,0,1,20,ingroup,1,3,red,65,40,50,60,60,45,-50,0.5238,0.6344,0.8571,0.4762,0.2222222222222222,92,31,0.8889,0.6667,0.4444,0.5556,0
10,64.0,62.0,10,disagree,2,0,20,0,20,0,1,1,0,outgroup,0,3,red,65,40,50,60,60,45,-50,0.52,0.6383,0.56,0.36,0.0,93,31,0.6667,0.4444,0.4444,0.3333,0
10,74.0,76.0,70,agree,1,1,30,1,50,1,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.72,0.6421,0.56,0.52,0.2857142857142857,94,31,0.3333,0.6667,0.5556,0.3333,0
10,60.0,57.0,30,agree,1,0,80,0,90,0,1,1,10,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7308,0.6458,0.5769,0.5385,0.5,95,31,0.4444,0.6667,0.5556,0.4444,0
10,47.0,52.0,40,agree,1,1,30,1,30,1,1,1,0,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7407,0.66,0.5926,0.5556,0.0,99,31,0.5556,0.7778,0.8889,0.5556,0
10,50.0,55.0,20,disagree,2,0,50,0,50,1,0,0,0,outgroup,0,3,red,65,40,50,60,60,45,-50,0.5,0.6535,0.5769,0.3462,0.0,100,31,0.6667,0.4444,0.8889,0.3333,0
10,70.0,68.0,30,agree,1,0,50,0,70,0,1,1,20,outgroup,0,3,red,65,40,50,60,60,45,-50,0.75,0.6602,0.6071,0.5714,0.4,102,31,0.6667,0.8889,0.8889,0.6667,0
10,59.0,62.0,50,agree,4,1,10,1,40,1,1,1,30,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5455,0.6635,0.8636,0.5,0.3333333333333333,103,31,0.8889,0.6667,0.8889,0.5556,0
10,69.0,71.0,30,disagree,4,1,20,1,20,1,1,1,0,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5217,0.6667,0.8261,0.4783,0.0,104,31,0.8889,0.6667,0.8889,0.5556,0
10,54.0,52.0,20,agree,4,0,30,0,60,0,1,1,30,ingroup,0,3,red,65,40,50,60,60,45,-50,0.5417,0.6729,0.8333,0.5,0.42857142857142855,106,31,0.7778,0.5556,0.8889,0.4444,0
10,46.0,50.0,60,agree,1,1,60,1,100,1,1,1,40,outgroup,0,3,red,65,40,50,60,60,45,-50,0.7586,0.6789,0.6207,0.5862,1.0,108,31,0.7778,1.0,0.8889,0.7778,0
